1605,"Type of Employment Match 
3rd Quarter After Exit Quarter 
(WIOA)",IN 1,"Use the appropriate code to identify the method used in determining the 
participant's employment status in the third quarter following the quarter of 
exit.  Wage records will be the primary data source for tracking employment in 
the third quarter after the exit quarter. If the participant is not found in the 
wage records, grantees may then use supplemental data sources.  If the 
participant is found in more than one source of employment using wage 
records, record the data source for which the participant's earnings are greatest.
Record 0 if the participant was not employed in the third quarter after the 
quarter of exit.","1 = Verified by a direct wage match
2 = Verified with supplemental 
information
9 = Information not yet available
0 = Not employed","This Item is recoded in public use file to 
preserve participant confidentiality.",,R,R,R,R,R,R
1606,"Employed in 4th Quarter After 
Exit Quarter (WIOA)",IN 1,"Record 1 if the participant is in unsubsidized employment
Record 0 if the participant was not employed in the first quarter after the 
quarter of exit.
Record 9 if the participant has exited but employment information is not yet 
available.","1 = Yes
0 = No
9 = Information not yet available","This Item is recoded in public use file to 
preserve participant confidentiality.",,R,R,R,R,R,R
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
1607,"Type of Employment Match 
4th Quarter After Exit Quarter 
(WIOA)",IN 1,"Use the appropriate code to identify the method used in determining the 
participant's employment status in the fourth quarter following the quarter of 
exit.  Wage records will be the primary data source for tracking employment in 
the fourth quarter after the exit quarter. If the participant is not found in the 
wage records, grantees may then use supplemental data sources.  If the 
participant is found in more than one source of employment using wage 
records, record the data source for which the participant's earnings are greatest.
Record 0 if the participant was not employed in the fourth quarter after the 
quarter of exit.","1 = Verified by a direct wage match
2 = Verified with supplemental 
information
9 = Information not yet available
0 = Not employed","This Item is recoded in public use file to 
preserve participant confidentiality.",,R,R,R,R,R,R
1608,"Employment Related to 
Training (2nd Quarter After 
Exit) (WIOA)",IN 1,"Record 1 if the participant received training services and obtained employment 
directed related to the training services received.
Record 0 if the participant received training services and did not obtain 
employment directly related to the training services received.
Leave blank if the data is not available.","1 = Yes
0 = No",,,R,R,R,R,R,R
1610,"Occupational Code (if 
available)",IN 6,"Record the 8-digit occupational code that best describes the participant's 
employment using the O*Net Version 4.0 (or later versions) classification 
system.  This information can be based on any job held after exit from the 
program.
Leave blank if occupational code is not available or not known, or the data 
element does not apply.
Additional Notes: This information can be based on any job held after exit and 
only applies to adults, dislocated workers and youth who entered employment 
in the quarter after the exit quarter.  If all 8 digits of the occupational skills code 
are not collected, record as many digits as are available.  If the individual had 
multiple jobs, use the occupational code for the most recent job held.",000000,"Original codes were cross walked to the 
O*Net 10.0 code, modified to display at 
the minor group (3-digit) or major group 
(2-digit) level if fewer than 3 participants 
in a local area, truncated to 6 digits with 
trailing 0s added if fewer than 6 digits.  
Blank if the reported occupation code was 
not valid or fewer than 3 participants in 
the major group (2-digit) level in a local 
area.",,R,R,R,R,R,R
1611,"Entered Non-Traditional 
Employment",IN 1,"Record 1 if the participant's employment is in an occupation or field of work for 
which individuals of the participant's gender comprise less than 25% of the 
individuals employed in such occupation or field of work.  Non-traditional 
employment can be based on either local or national data, and both males and 
females can be in non-traditional employment.  This information can be based 
on any job held after exit and only applies to adults, dislocated workers and  
youth who entered employment in the second quarter after the exit quarter. 
Record 0 if the participant does not meet the condition described above.
Record 9 if not known.","1 = Yes
0 = No
9 = Unknown",,,,R,R,R,,
1612,"Occupational Code of 
Employment 2nd Quarter After 
Exit Quarter (If available)",IN 6,"Record the 8-digit occupational code that best describes the participant's 
employment using the O*Net Version 4 0 (or later versions) classification 
 s  y  s  t e  m    .",000000,"Original codes were cross walked to the 
O*Net 10.0 code, modified to display at 
  t h   e    m   i n   o  r   g   r o  u   p    ( 3   - d  i g  i t  )   o   r   m  ajor group 
(2-digit) level if fewer than 3 participants 
in a local area, truncated to 6 digits with 
trailing 0s added if fewer than 6 digits.  
Blank if the reported occupation code was 
not valid or fewer than 3 participants in 
the major group (2-digit) level in a local 
area.",,R,R,R,R,,R
1613,"Occupational Code of 
Employment 4th Quarter After 
Exit Quarter (If available)",IN 6,"Record the 8-digit occupational code that best describes the participant's 
employment using the O*Net Version 4 0 (or later versions) classification 
 s  y  s  t e  m    .",000000,"Original codes were cross walked to the 
O*Net 10.0 code, modified to display at 
  t h   e    m   i n   o  r   g   r o  u   p  (3-digit) or major group 
(2-digit) level if fewer than 3 participants 
in a local area, truncated to 6 digits with 
trailing 0s added if fewer than 6 digits.  
Blank if the reported occupation code was 
not valid or fewer than 3 participants in 
the major group (2-digit) level in a local 
area.",,R,R,R,R,,R
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
1614,"Industry Code of Employment 
1st Quarter After Exit Quarter",IN 6,"Record the 4 to 6-digit industry code that best describes the participant's 
employment using the North American Industrial Classification System (NAICS).  
If more than one NAICS is reported, then the NAICS associated with the highest 
gross wage should be reported.  
Enter 999999 if 'Wages 1st Quarter After the Exit Quarter exist and NAICS Code 
is not known.
Leave blank if this data element does not apply to the person or wages are not 
yet available.",000000,"Original codes were cross walked to the 
2012 NAICS industry codes, modified to 
display at the industry group (4-digit), sub 
sector (3-digit) or sector (2-digit) level if 
fewer than 3 participants in a local area, 
and trailing 0s added if fewer than 6 digits. 
Blank if the reported industry code was 
not valid or fewer than 3 participants in 
the sector (2-digit) level in a local area.",,R,R,R,R,R,R
1615,"Industry Code of Employment 
2nd Quarter After Exit 
Quarter",IN 6,"Record the 4 to 6-digit industry code that best describes the participant's 
employment using the North American Industrial Classification System (NAICS).  
If more than one NAICS is reported, then the NAICS associated with the highest 
gross wage should be reported.  
Enter 999999 if 'Wages 2nd Quarter After the Exit Quarter exist and NAICS Code 
is not known.
Leave blank if this data element does not apply to the person or wages are not 
yet available.",000000,"Original codes were cross walked to the 
2012 NAICS industry codes, modified to 
display at the industry group (4-digit), sub 
sector (3-digit) or sector (2-digit) level if 
fewer than 3 participants in a local area, 
and trailing 0s added if fewer than 6 digits. 
Blank if the reported industry code was 
not valid or fewer than 3 participants in 
the sector (2-digit) level in a local area.",,R,R,R,R,R,R
1616,"Industry Code of Employment 
3rd Quarter After Exit Quarter",IN 6,"Record the 4 to 6-digit industry code that best describes the participant's 
employment using the North American Industrial Classification System (NAICS).  
If more than one NAICS is reported, then the NAICS associated with the highest 
gross wage should be reported.  
Enter 999999 if 'Wages 3rd Quarter After the Exit Quarter exist and NAICS Code 
is not known.
Leave blank if this data element does not apply to the person or wages are not 
yet available",000000,"Original codes were cross walked to the 
2012 NAICS industry codes, modified to 
display at the industry group (4-digit), sub 
sector (3-digit) or sector (2-digit) level if 
fewer than 3 participants in a local area, 
and trailing 0s added if fewer than 6 digits. 
Blank if the reported industry code was 
not valid or fewer than 3 participants in 
the sector (2-digit) level in a local area.",,R,R,R,R,R,R
1617,"Industry Code of Employment 
4th Quarter After Exit Quarter",IN 6,"Record the 4 to 6-digit industry code that best describes the participant's 
employment using the North American Industrial Classification System (NAICS).  
If more than one NAICS is reported, then the NAICS associated with the highest 
gross wage should be reported.  
Enter 999999 if 'Wages 4th Quarter After the Exit Quarter exist and NAICS Code 
is not known.
Leave blank if this data element does not apply to the person or wages are not 
yet available.",000000,"Original codes were cross walked to the 
2012 NAICS industry codes, modified to 
display at the industry group (4-digit), sub 
sector (3-digit) or sector (2-digit) level if 
fewer than 3 participants in a local area, 
and trailing 0s added if fewer than 6 digits. 
Blank if the reported industry code was 
not valid or fewer than 3 participants in 
the sector (2-digit) level in a local area.",,R,R,R,R,R,R
1618,"Retention with the same 
employer in the 2nd Quarter 
and the 4th Quarter (WIOA)",IN 1,"Record 1 if the participant’s employer in the second quarter also matches the 
employer in the fourth quarter.
Record 0 if the participant is not employed in the second or fourth quarters 
after exit, or the employer in the second quarter does not match the employer 
in the fourth quarter","1 = Yes
0 = No",,,R,R,R,R,R,R
SECTION D.02-WAGE RECORD DATA,,,,,,,,,,,,
1700,"Wages 3rd Quarter Prior to 
Participation Quarter",IN 6,"Record total earnings from wage records for the third quarter prior to the 
quarter of participation.  
Leave blank if data element does not apply to the participant.",000000,"Wages have been rounded to the nearest 
whole dollar and randomly altered so that 
adjusted, rather than actual wages, are 
displayed. These adjusted wages retain 
the same underlying statistical properties 
in the aggregate as the actual wages.",,R,R,R,,R,R
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
1701,"Wages 2nd Quarter Prior to 
Participation Quarter",IN 6,"Record total earnings from wage records for the second quarter prior to the 
quarter of participation.  
Leave blank if data element does not apply to the participant.",000000,"Wages have been rounded to the nearest 
whole dollar and randomly altered so that 
adjusted, rather than actual wages, are 
displayed. These adjusted wages retain 
the same underlying statistical properties 
in the aggregate as the actual wages.",,R,R,R,,R,R
1702,"Wages 1st Quarter Prior to 
Participation Quarter",IN 6,"Record total earnings from wage records for the first quarter prior to the 
quarter of participation.  
Leave blank if data element does not apply to the participant.",000000,"Wages have been rounded to the nearest 
whole dollar and randomly altered so that 
adjusted, rather than actual wages, are 
displayed. These adjusted wages retain 
the same underlying statistical properties 
in the aggregate as the actual wages.",,R,R,R,,R,R
1703,"Wages 1st Quarter After Exit 
Quarter (WIOA)",IN 7,"Record total earnings for the first quarter after the quarter of exit.
Leave blank if data element does not apply to the participant.",0000000,"Wages have been rounded to the nearest 
whole dollar and randomly altered so that 
adjusted, rather than actual wages, are 
displayed. These adjusted wages retain 
the same underlying statistical properties 
in the aggregate as the actual wages.",,R,R,R,R,R,R
1704,"Wages 2nd Quarter After Exit 
Quarter (WIOA)",IN 7,"Record total earnings for the second quarter after the quarter of exit.
Leave blank if data element does not apply to the participant.",0000000,"Wages have been rounded to the nearest 
whole dollar and randomly altered so that 
adjusted, rather than actual wages, are 
displayed. These adjusted wages retain 
the same underlying statistical properties 
in the aggregate as the actual wages.",,R,R,R,R,R,R
1705,"Wages 3rd Quarter After Exit 
Quarter (WIOA)",IN 7,"Record total earnings for the third quarter after the quarter of exit.
Leave blank if data element does not apply to the participant",0000000,"Wages have been rounded to the nearest 
whole dollar and randomly altered so that 
adjusted, rather than actual wages, are 
displayed. These adjusted wages retain 
the same underlying statistical properties 
in the aggregate as the actual wages.",,R,R,R,R,R,R
1706,"Wages 4th Quarter After Exit 
Quarter (WIOA)",IN 7,"Record total earnings for the fourth quarter after the quarter of exit.
Leave blank if data element does not apply to the participant.",0000000,"Wages have been rounded to the nearest 
whole dollar and randomly altered so that 
adjusted, rather than actual wages, are 
displayed. These adjusted wages retain 
the same underlying statistical properties 
in the aggregate as the actual wages.",,R,R,R,R,R,R
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
SECTION D.03-EDUCATION AND CREDENTIAL DATA,,,,,,,,,,,,
1800,"Type of Recognized Credential 
(WIOA)",IN 1,"Use the appropriate code to record the type of recognized diploma, degree, or a 
credential consisting of an industry-recognized certificate or certification, a 
certificate of completion of a Registered Apprenticeship, a license recognized by 
the State involved or Federal Government, or an associate or baccalaureate 
degree attained by the participant who received education or training services.
Record 0 if the participant received education or training services, but did not 
attain a recognized diploma, degree, license or certificate.
Leave blank if data element does not apply to the participant.
NOTE: Diplomas, degrees, licenses or certificates must be attained either during 
participation or within one year of exit. This data element applies to both the 
Credential Rate indicator and the Measurable Skills Gain indicator  for all 
programs.","1 = Secondary School Diploma/or 
equivalency 
2 = AA or AS Diploma/Degree
3 = BA or BS Diploma/Degree
4 = Occupational Licensure
5 = Occupational Certificate
6 = Occupational Certification
7 = Other Recognized Diploma, Degree, or 
Certificate
0 = No recognized credential",,,R,R,R,R,R,R
1801,"Date Attained Recognized 
Credential (WIOA)",DT 8,"Record the date on which the participant attained a recognized credential. 
                                                                                                            
Leave blank if the participant did not attain a degree or certificate.",YYYYMMDD,,,R,R,R,R,R,R
1802,"Type of Recognized Credential 
#2 (WIOA)",IN 1,"Use the appropriate code to record the type of recognized diploma, degree, or a 
credential consisting of an industry-recognized certificate or certification, a 
certificate of completion of a Registered Apprenticeship, a license recognized by 
the State involved or Federal Government, or an associate or baccalaureate 
degree attained by the participant who received education or training services.
Record 0 if the participant received education or training services, but did not 
attain a recognized diploma, degree, license or certificate.
Leave blank if data element does not apply to the participant.
NOTE: Diplomas, degrees, licenses or certificates must be attained either during 
participation or within one year of exit. This data element applies to both the 
Credential Rate indicator and the Measurable Skills Gain indicator for all DOL 
programs.","1 = Secondary School Diploma/or 
equivalency 
2 = AA or AS Diploma/Degree
3 = BA or BS Diploma/Degree
4 = Occupational Licensure
5 = Occupational Certificate
6 = Occupational Certification
7 = Other Recognized Diploma, Degree, or 
Certificate
0 = No recognized credential",,,,R,R,R,R,
1803,"Date Attained Recognized 
Credential #2 (WIOA)",DT 8,"Record the date on which the participant attained a second recognized 
credential.  
Leave blank if the participant did not attain a second recognized credential, or if 
this data element does not apply.",YYYYMMDD,,,,R,R,R,R,
1804,"Type of Recognized Credential 
#3 (WIOA)",IN 1,"Use the appropriate code to record the type of recognized diploma, degree, or a 
credential consisting of an industry-recognized certificate or certification, a 
certificate of completion of a Registered Apprenticeship, a license recognized by 
the State involved or Federal Government, or an associate or baccalaureate 
degree attained by the participant who received education or training services.
Record 0 if the participant received education or training services, but did not 
attain a recognized diploma, degree, license or certificate.
Leave blank if data element does not apply to the participant.
NOTE: Diplomas, degrees, licenses or certificates must be attained either during 
participation or within one year of exit. This data element applies to both the 
Credential Rate indicator and the Measurable Skills Gain indicator for all DOL 
programs.","1 = Secondary School Diploma/or 
equivalency 
2 = AA or AS Diploma/Degree
3 = BA or BS Diploma/Degree
4 = Occupational Licensure
5 = Occupational Certificate
6 = Occupational Certification
7 = Other Recognized Diploma, Degree, or 
Certificate
0 = No recognized credential",,,,R,R,R,R,
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
1805,"Date Attained Recognized 
Credential #3 (WIOA)",DT 8,"Record the date on which the participant attained a third recognized credential.  
Leave blank if the participant did not attain a third recognized credential, or if 
this data element does not apply.",YYYYMMDD,,,,R,R,R,R,
1806,"Date of Most Recent 
Measurable Skill Gains: 
Educational Functioning Level 
(EFL) (WIOA)",DT 8,"Record the most recent date the participant who received instruction below the 
postsecondary education level achieved at least one EFL.  EFL  gain may be 
documented in one of three ways: 1) by comparing a participant’s  initial EFL as 
measured by a pre-test with the participant’s EFL as measured by a participant’s 
post-test; or 2) for States that offer secondary school programs that lead to a 
secondary school diploma or its recognized equivalent, an EFL gain may be 
measured through the awarding of credits or Carnegie units: or 3) States may 
report an EFL gain for participants who exit the program and enroll in 
postsecondary education or training during the program year. 
Leave blank if this data element does not apply to the participant.",YYYYMMDD,,,,R,R,R,R,
1807,"Date of Most Recent 
Measurable Skill Gains: 
Postsecondary 
Transcript/Report Card 
(WIOA)",DT 8,"Record the most recent date of the participant’s transcript or report card for 
postsecondary education who complete a minimum of 12 hours per semester, 
or for part time students a total of at least 12 credit hours over the course of 
two completed semesters during the same 12 month period, that shows a 
participant is meeting the State unit's academic standards. 
                                                                                                                                                 
Leave blank if this data element does not apply to the participant.",YYYYMMDD,,,,R,R,R,R,
1808,"Date of Most Recent 
Measurable Skill Gains: 
Secondary Transcript/Report 
Card (WIOA)",DT 8,"Record the most recent date of the participant’s transcript or report card for 
secondary education for one semester showing that the participant is meeting 
the State unit’s academic standards.                                                                                
Leave blank if this data element does not apply to the participant.",YYYYMMDD,,,,R,R,R,R,
1809,"Date of Most Recent 
Measurable Skill Gains: 
Training Milestone (WIOA)",DT 8,"Record the most recent date that the participant had a satisfactory or better 
progress report towards established milestones from an employer/training 
 p  r  o  v  i d   e  r   w   h   o    i s    p  r  o  v  i d  i n   g    t r  a  i n  i n   g    ( e  . g  . ,   c  o   m   p  l e   t i o  n     o  f   o   n  - t  h  e  -  j o  b     t r  a  i n  i n  g    (  O   J T  )  ,   
completion of one year of a registered apprenticeship program, etc.).                     
Leave blank if this data element does not apply to the participant.",YYYYMMDD,,,,R,R,R,R,
1810,"Date of Most Recent 
Measurable Skill Gains: Skills 
Progression (WIOA)",DT 8,"Record the most recent date the participant successfully completed an exam 
that is required for a particular occupation, or progress in attaining technical or 
  o  c  c  u  p  a  t  i o  n  a   l   s k  i l l s    a  s    e  v  i d  e   n  c  e  d    b   y    t r  a  d  e  - r  e  l a  t  e  d    b   e  n  c  h  m    a  r k  s    s  u  c  h    a  s                        
knowledge-based exams.                                                                                                    
Leave blank if this data element does not apply to the participant.",YYYYMMDD,,,,R,R,R,R,
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
1811,"Date Enrolled During Program 
Participation in an Education 
or Training Program Leading 
to a Recognized 
Postsecondary Credential or 
Employment (WIOA)",DT 8,"Record the date the participant was enrolled during program participation in an 
education or training program that leads to a recognized postsecondary 
credential, including a secondary education program, or training program that 
leads to employment as defined by the core program in which the participant 
participates.  States may use this coding value if the participant was either 
already enrolled in education or training at the time of  program entry or 
became enrolled in education or training at any point while participating in the 
program.  If the participant was enrolled in postsecondary education at program 
entry, the date in this field should be the date of Program Entry. This includes, 
but is not limited to, participation in Job Corps or YouthBuild or Adult Education 
or secondary education programs.
Leave blank if the  data element does not apply to the participant.    
                                                                                                                                                 
NOTE: This data element applies to the Measurable Skill Gains Indicator, and 
specifically will be utilized to calculate the denominator. It encompasses all 
education and training program enrollment.",YYYYMMDD,,,,R,R,R,R,
1812,School Status at Exit,IN 1,"Record 1 if the participant has not received a secondary school diploma or its 
recognized equivalent and is attending any secondary school (including 
elementary, intermediate, junior high school, whether full or part-time), or is 
between school terms and intends to return to school.  
Record 2 if the participant has not received a secondary school diploma or its 
recognized equivalent and is attending an alternative secondary school or an 
alternative course of study approved by the local educational agency whether 
full or part-time.  
Record 3 if the participant has received a secondary school diploma or its 
recognized equivalent and is attending a postsecondary school or program 
(whether full or part-time), or is between school terms and intends to return to 
school.  
Record 4 if the participant is no longer attending any school and has not 
received a secondary school diploma or its recognized equivalent.  
Record 5 if the participant is not attending any school and has either graduated 
from secondary school or holds an equivalency.                                                            
Record 6 if the participant is within the age of compulsory school attendance, 
but has not attended school for at least the most recent complete school year 
calendar quarter and has not received a secondary school diploma or its 
recognized equivalent.
Leave blank if data element does not apply to the participant.","1 = In-school, secondary school or less
2 = In-school, Alternative school
3 = In-school, Postsecondary school.
4 = Not attending school or Secondary 
School Dropout
5 = Not attending school; secondary 
school graduate or has a recognized 
equivalent
6 = Not attending school; within age of 
compulsory school attendance",,,,,,R,,
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
1813,"Date Completed, During 
Program Participation, an 
Education or Training Program 
Leading to a Recognized 
Postsecondary Credential or 
Employment (WIOA)",DT 8,"Record the date the participant complete, during program participation, an 
education or training program that leads to a recognized postsecondary 
credential, including a secondary education program, or training program that 
leads to employment as defined by the core program in which the participant 
participates.  States may use this coding value if the participant was either 
already enrolled in education or training at the time of  program entry or 
became enrolled in education or training at any point while participating in the 
program.  If the participant was enrolled in postsecondary education at program 
entry, the date in this field should be after the date of Program Entry. This 
includes, but is not limited to, participation in Job Corps, Youthbuild, a 
Registered Apprenticeship program, Adult Education or secondary education 
programs.
Leave blank if the  data element does not apply to the participant.    
NOTE: This data element applies to the Measurable Skill Gains Indicator, and 
specifically will be utilized to calculate the denominator. It encompasses all 
education and training program enrollment.",YYYYMMDD,,,,R,R,R,R,
1814,"Date Attained Graduate/Post 
Graduate Degree (WIOA)",DT 8,"Record the date a participant attained a masters’ degree after receiving 
education or training services.
Leave blank if data element does not apply to the participant.
NOTE: Diplomas, degrees, licenses or certificates must be attained either during 
participation or within one year of exit. This data element applies to the 
Credential Rate for RSA programs.",YYYYMMDD,,,R,R,R,,R,
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
SECTION D.04-ADDITIONAL YOUTH-RELATED OUTCOME DATA,,,,,,,,,,,,
1900,"Youth 2nd Quarter Placement 
(Title I) (WIOA)",IN 1,"Record 1 if the participant is enrolled in occupational skills training (including 
 a  d  v  a  n   c  e  d    t  r a  i n   i n  g  ) .                                                                                                               
Record 2 if the participant is enrolled in postsecondary education.
Record 3 if the participant is enrolled in secondary education.
Record 0 if the participant was not placed in any of the above conditions.","1 = Occupational Skills Training
  2    =    P  o   s t  s  e  c  o  n  d   a  r y    E  d   u  c  a  t i o   n                           
3 = Secondary Education
0 = No placement",,,,,,R,,
1901,"Youth 4th Quarter Placement 
(Title I) (WIOA)",IN 1,"Record 1 if the participant is enrolled in occupational skills training (including 
 a  d  v  a  n   c  e  d    t  r a  i n   i n  g  ) .                                                                                                               
Record 2 if the participant is enrolled in postsecondary education.
Record 3 if the participant is enrolled in secondary education.
Record 0 if the participant was not placed in any of the above conditions.","1 = Occupational Skills Training
  2    =    P  o   s t  s  e  c  o  n  d   a  r y    E  d   u  c  a  t i o   n                           
3 = Secondary Education
0 = No placement",,,,,,R,,
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
"SECTION E-NEW DATA ELEMENTS (Data Elements are Specific to Each Program, As Listed)",,,,,,,,,,,,
SECTION E.01-DISLOCATED WORKER GRANTS,,,,,,,,,,,,
2001,"Date of Completion of DWG 
Services",DT 8,Record the date the participant received their last service in the DWG program.,YYYYMMDD,,,,,,,R,
2002,"Employed at Completion of 
DWG Services",IN 1,"Record 1 if the participant is employed at completion of participation in services 
under a Dislocated Worker Grant (DWG).  Employment is counted the quarter in 
which the participant stops receiving services funded through a DWG project.  
Record 0 if the participant does not meet the condition described above.","1 = Yes
0 = No",,,,,,,R,
2003,DWG Grant Number,AN 7,"Record the first 7 characters of the grant number if the participant received 
services under the National Dislocated Worker Grant (DWG) program. The grant 
number should be entered in the following format without dashes: Two 
alphabetic characters representing the grant program, followed by numeric 
characters (XXXXXXX). 
If the grant number is unknown, please enter 9999999.
Leave blank if the participant did not receive services funded by this program.      
NOTE:  If the participant received services funded by more than one DWG, 
report the additional grant number under PIRL 105 Special Project ID in the 
same format (first 7 characters of the grant number).  PIRL 105 may only be 
used for DWG if there is already a grant number entered in PIRL 2003",XXXXXXX,,,,,,,R,
2004,"Received Services through a 
Disaster Recovery Dislocated 
Worker Grant",IN 1,"Record 1 if the participant received disaster relief employment only under a 
Disaster Recovery DWG, and received no other services under a Disaster 
Recovery DWG.
Record 2 if the participant received disaster relief employment and received 
Employment and Training services (Career and Training services) under a 
Disaster Recovery DWG.
Record 3 if the participant received Employment and Training services (Career 
and Training services) only under a Disaster DWG, and did not receive disaster","1 = Disaster Relief Employment Only
2 = Disaster Relief Employment and 
Employment and Training Services
3 = Employment and Training Services 
Only
0 = No",,,,,,,R,
SECTION E.05-REINTEGRATION OF EX-OFFENDERS (ADULT),,,,,,,,,,,,
2413,"Incarcerated at Program Entry 
(WIOA)",I N    1,"R  e   c o   r d     1    i f   t  h  e    p  a   r t  i c i p   a  n  t  ,   a  t   p   r o  g   r a  m      e  n  t  r y  ,   w   a  s    a    c  r  i m   i n  a   l   o  f f  e  n  d  e   r   i n    a                 
correctional institution at program entry.                                                                       
Record 0 if this data element does not apply to the participant.","1    =    Y  e  s                                                                                                                                   
  0    =    N   o",,,,,,R,,
2414,"Date Released from 
Incarceration                                
(WIOA)",DT 8,"Record the date the participant was released from a correctional institution.         
 L  e  a  v  e    b   l a  n  k    i f   p   a  r t  i c  i p  a  n  t    r e   m   a  i n   s   i n     a    c  o  r r  e  c  t i o   n  a  l   i n   s t  i t u   t i o  n     a  t   p   r o  g   r a  m      e  x  i t .",Y  Y  Y  Y   M   M    D   D,,,,,,R,,
2516,"Date of postsecondary 
education or training 
placement",DT 8,"Record the date of participant's placement into postsecondary education or 
training.   
Leave blank if the participant was not placed into postsecondary education or 
training.",YYYYMMDD,New item effective PY 2021 Q1,,R,,,,,R
SECTION E.08-MISCELLANEOUS DATA ELEMENTS AND USER DEFINED FIELDS,,,,,,,,,,,,
